bootstrap_iteration,Bell,Bird sounds,Boat,Bus,Car,Crickets,Dog,Explosion,Falling water/Rain,Flowing water,Footsteps,Helicopter,Insects,Laughter,Metro,Music,Musical instrument,Plane,Shout or scream,Singing,Siren,Speech,Train,Tram,Truck,Vehicle horn,Waves,Wind
58,1.0,0.9618011252206027,0.6599754513288648,0.9376068376068376,0.7170715430098336,0.9880691854736332,0.758586174584993,1.0,0.9503968936724084,0.8990447005522053,0.8042425917147195,1.0,0.8366870801725536,0.30287506611036025,0.8347247990105132,0.9338311774730459,0.7747052380924281,0.9261056332115201,0.6862339743589745,0.9654761904761904,0.7130652537035516,0.8301502342424055,0.7689847984451926,0.9068349170322854,0.3585035212745419,0.5696301420926212,0.9311143587600474,0.9999999999999999
59,0.9437042869278744,0.9457076597399787,0.7766773972181352,0.9389098828385842,0.7405197193860447,0.9960285188175659,0.8618037240537241,0.9999999999999999,0.913250288159141,0.9210613270860889,0.7286675173472231,1.0,0.7984730481368245,0.28171185202784155,0.8487834405017067,0.8497371024108847,0.7213943894423828,0.9006868659443091,0.5447894237486998,0.8935151734104047,0.9111111111111111,0.809721678981538,0.837350524358122,0.6569213782997805,0.21217642788756516,0.5001056020088365,0.9731409695719354,0.9935897435897435
60,0.8598521401359858,0.9555069350664461,0.7776028043110226,0.861126920887877,0.6710301797653564,0.9881592636026764,0.8581910062490969,1.0,0.9596202352725293,0.9201516198111968,0.7615677886622373,1.0,0.8536127857933484,0.24112611837724693,0.3692982456140351,0.7437003729822173,0.9066507930285751,0.9288856169978689,0.6281746031746032,0.7330035778175314,0.8925555019305019,0.9093492188398904,0.8634205077798421,0.718404535428729,0.1557873709930699,0.7222534479464424,0.9801807375252894,1.0
61,0.9010074172271404,0.9609461462599306,0.6574865272150587,1.0,0.6829260947037743,0.9832672195757645,0.6726626685985265,1.0,0.9645322968788445,0.9161204981431168,0.8093585717004084,1.0,0.815295092240804,0.27336627931455515,0.6451377485860244,0.7568899964512642,0.9219945160603924,0.8896805495516301,0.8909090909090909,0.7680502927273986,0.6908045977011494,0.886307132624242,0.7476871391758108,0.969010703829043,0.464195864810231,0.6233595281899951,0.9729464756686559,0.9669202592279516
62,0.942964480874317,0.9182994697561868,0.5383848856302746,0.8829238457678154,0.7777879206586079,0.9906952332568918,0.8896988879962391,1.0,0.9547375124680096,0.8887669739897074,0.6997923373164774,1.0,0.704347043752078,0.34617326780443125,0.4964732142857143,0.6126028559821042,0.7354028457189613,0.9279690152866722,0.4399969497530473,0.8308212058212058,0.9333333333333332,0.8337988542589856,0.6941346804818678,0.8639912954429083,0.4493317958225745,0.3196051419393421,0.9299758499930866,1.0
63,0.8710989010989011,0.9545208583612943,0.6041671569151379,1.0,0.8015303540693528,0.9911638375515512,0.9346157059314953,1.0,0.9691959486453249,0.867300966917448,0.7599540334773736,0.9575757575757575,0.6136609802722832,0.21078112714328262,0.6961904761904762,0.7562199548587814,0.870516431319776,0.9024937957737474,0.3494663756975659,0.6769576593488154,0.7045457213812124,0.9200835443131568,0.878914927615125,0.7226353804369232,0.4680819079334356,0.7256777718287196,0.9678957130407867,0.9930555555555556
64,0.762921165205508,0.9466387637375839,0.6365085783887902,0.9274059274059274,0.7809296160476494,0.9910848570370862,0.8299665588825802,1.0,0.9285336620502981,0.934274952653678,0.8279519706540931,0.9613858363858363,0.7592303239077655,0.18722921522921523,0.2936507936507936,0.8166749775951734,0.8350130176661021,0.8991068230353849,0.588395832216057,0.8175903664490521,0.5946313271645971,0.8685632718482776,0.7646957891910795,0.9047619047619047,0.37508594525990513,0.4372983460406843,0.9636250279173892,0.9572979797979799
65,0.9778781971764428,0.9574808736172267,0.5879512721681667,0.9209585121602287,0.7136253840283306,0.9348505829996189,0.8598271393089738,1.0,0.9667355365428691,0.9403289753759634,0.7583773835979769,0.9866452991452991,0.7588124693617952,0.3452965907760428,0.566003196150255,0.8034030557951388,0.7200629584317957,0.907758072921357,0.5772806558520844,0.761312377485058,0.849654055000876,0.8682441508970001,0.7583034602420733,0.9188540888540889,0.5018656716417911,0.5954409088861334,0.9714594465527916,0.9575757575757575
66,0.8842069780583,0.945815213494569,0.6913907412745426,0.8138156550173717,0.6934719075865492,0.9751896754511868,0.8373161968444346,1.0,0.9684573212605068,0.9427548733741511,0.8011042113074154,0.9765432098765432,0.8102101565754747,0.2053435239552707,0.5963844797178129,0.7944080559379011,0.7600247994845887,0.9153261379837612,0.7140204459283406,0.6375757575757576,0.7019417475728156,0.8586431829313397,0.8292352073278745,0.8158867664856755,0.4866448651283718,0.5898802618859179,0.9715613091068921,0.9750688705234161
67,0.8475083780645523,0.9560683082481001,0.5854523584341287,0.8931082981715892,0.6868053395033344,0.9836125438235446,0.7866405893926511,1.0,0.9693791384557595,0.9302493972830894,0.6697677921814089,0.9107142857142857,0.8311573810426789,0.41387441909736133,0.35619993033786135,0.8828652316541589,0.8599795648369959,0.8826349947152755,0.5616674045890532,0.9932718185313341,0.7608202923439111,0.8309178402762488,0.7296644349601024,0.87066998355087,0.0683457402581744,0.521223864140017,0.9700815871694338,1.0
68,0.8579511278195489,0.9498354637078817,0.42749330068390196,0.9945054945054945,0.6941979341698278,0.9743305767791748,0.9397708051476269,1.0,0.9741532352930817,0.9091684654009717,0.7727155108315396,1.0,0.773705847557459,0.4174604929324643,0.23640202702702703,0.6592085644219656,0.9116795161984982,0.8857896700174731,0.5434495864073329,0.9116279069767442,0.8581547619047618,0.8658320521440062,0.6203725642117244,0.8298800297145885,0.5189217572550906,0.6334778019357366,0.9386152394470975,0.9897435897435898
69,0.9200141153962811,0.9228591155165248,0.7517360057580905,0.8546435436615157,0.853430126010347,0.9861256490759429,0.8504133021109943,1.0,0.9456922404623131,0.9353947474087073,0.711991976312332,0.9107142857142857,0.8634054053911279,0.28968176299230153,0.29528794276331216,0.5638256876757692,0.8075739312306237,0.9189019627987112,0.7838624338624338,0.9444444444444443,0.7518832391713748,0.9106229086190059,0.6047880908184213,0.9255834278155706,0.3462551955043315,0.8179763946154107,0.9720860173347798,1.0
70,0.9963235294117647,0.9174065822961908,0.6229425492391536,1.0,0.8015543146561672,0.9833769376123715,0.8339457694842958,1.0,0.9750877578834003,0.9506030924188857,0.7024217777109198,0.990909090909091,0.6881671827106206,0.31196145518752294,0.4040616246498599,0.8700896440834522,0.8129569045133155,0.8122953934761753,0.5157979031167437,0.9073260073260074,0.9111111111111111,0.8261007322757074,0.7165854551056455,0.9198054818744474,0.3688210186780653,0.583154701718908,0.9262372857730443,1.0
71,0.9094545444045936,0.9509969047715123,0.6199722856287635,1.0,0.6664973747843557,0.9867075877873326,0.8694145680648435,1.0,0.9360633116654031,0.906372210595637,0.8064950661277037,0.9833333333333334,0.6867335897266537,0.3754273504273504,0.47777777777777775,0.8522765671827253,0.8687759941993419,0.9158516272042663,0.7374630386314001,0.607768574018574,0.8151841713239272,0.8208600053899094,0.7234477232000041,0.8793737060041408,0.4760242366741418,0.7800634521016893,0.955229883269988,0.9999999999999999
72,0.9745879120879122,0.9203255128117064,0.5135465212029876,0.9132061354283576,0.6869130648359835,0.9867410019107926,0.8833171987197083,1.0,0.9101157870664414,0.9646755607284434,0.7858631627092898,0.990909090909091,0.6801070318677532,0.3591571450841709,0.794788193926125,0.8158937704763476,0.8769051636837952,0.8660571748936963,0.757208552317248,0.7954470187346899,0.875,0.8736321003204562,0.6895807450992222,0.9078033755875232,0.41804571828731485,0.7436375553670074,0.9415763655560137,0.9897435897435898
73,0.9945983379501384,0.9382299527133064,0.38508501782475935,0.9375174337517433,0.7201355155997671,0.9708798567013723,0.8124985354430877,1.0,0.9479235659059222,0.9363360119502242,0.7313216822063493,0.9924242424242424,0.6778545106420062,0.21727697518251304,0.902027027027027,0.84557501332309,0.8782918990211235,0.8560703079115126,0.6079840559886276,0.5245162867475165,0.9361517270608181,0.8464983342311632,0.8097434703137047,0.8632987382987383,0.38385761164948984,0.609686325868495,0.9222305643394921,0.9682539682539683
74,0.7369385369377248,0.9587844112265502,0.5249905980042564,1.0,0.7956731233590084,0.9754617602473281,0.8401569992070329,1.0,0.9504816643236119,0.8876975002554993,0.8525498797562998,0.9897435897435898,0.8546621543249517,0.11628045157456922,0.34444444444444444,0.8626110068601142,0.8680664078012668,0.9357104349243978,0.5794202257437551,0.7733363995157004,0.6819193857965452,0.845076104977145,0.8550393414162023,0.798622324535368,0.35552264112047127,0.44910758077100066,0.9787579818829819,1.0
75,0.9043040293040292,0.9564342399583116,0.6892860446175425,0.8537694189868104,0.7648140509320651,0.9538038110522924,0.8383281416292112,1.0,0.9504339260589,0.9508220013204752,0.7396407596840094,1.0,0.775511878464009,0.40387887887887886,0.6205096073517126,0.8352305984227134,0.9175079122504752,0.9145036017676154,0.6895803797702532,0.6632457135978262,0.5852713178294573,0.8723005114140309,0.6493170574595444,0.8981481481481481,0.22540523190499115,0.4400386348426698,0.9480972352151338,0.980909090909091
76,0.9216104653246492,0.8945971507807866,0.5810878544487981,0.8352922112958796,0.6517895592299895,0.9963225299326557,0.7712479878439759,1.0,0.9113633134942454,0.9297756265888704,0.7213053710544179,1.0,0.76009146868948,0.30621747969718505,0.6496281913575146,0.8255914288917813,0.8043065216291665,0.8627662559415586,0.8932224341315251,0.8265299046641394,0.7048611111111112,0.8141119646551128,0.7947964961904795,0.8957289183479659,0.7708333333333333,0.7346944397955515,0.955797217758984,0.9910714285714285
77,0.9712630445623998,0.9540427642017494,0.81470143437796,0.9750688705234161,0.7122829422964733,0.9520151102837232,0.9126309936989111,1.0,0.9598095697744793,0.9392750979088073,0.7935439445186653,0.9901360544217687,0.8205767688784196,0.24298422795599534,0.6959150326797385,0.7530351074507096,0.8245094548100084,0.8841228221356655,0.6270814027365331,0.4801506050432749,0.8590770931196463,0.8241152481705623,0.6656593546148178,0.8589849144684002,0.5165715539947322,0.5171345776431254,0.9674520306517301,1.0
78,0.9233193277310924,0.9260461423349614,0.43688308214088595,0.8828571428571429,0.7204768297739537,0.9818859945847003,0.8713686826368576,1.0,0.9900392123829272,0.9706327060511488,0.6365777988068442,1.0,0.8220259232797933,0.23752114833767402,0.8288118131868132,0.8006653161550498,0.7309698559271673,0.8860113263717079,0.680940355940356,0.7631340579710144,0.6328329519901422,0.8701725925206463,0.8779915850902481,0.917410434737782,0.43469716437036693,0.7113141581088592,0.9444716682911035,0.987249407560295
79,0.8618763425929185,0.9553878347976565,0.585436550066941,0.9583333333333333,0.6549611215177423,0.9855993495106862,0.8306974630934447,1.0,0.9261098200493333,0.950122411071897,0.807088287212527,1.0,0.7886986602993562,0.22896812320522758,0.696938882876383,0.7162208086851541,0.8804478399709859,0.9345679666927472,0.6045023272466881,0.8538282620300465,0.9833333333333334,0.8684799178551232,0.7195813472484962,0.8843375794232649,0.22103855760891078,0.67221034848322,0.96242668518147,1.0
80,0.8318162719633307,0.9352900793652731,0.7783632501374437,0.9450980392156862,0.7903844510426575,0.9819063901721691,0.9125308950711897,1.0,0.9843854404620112,0.9463765493417351,0.7456937988999084,0.9659090909090909,0.7710988031576267,0.30522394979101264,0.7525132275132275,0.829772169091576,0.8216508673745515,0.8827772490488397,0.36062561039706564,0.7876656701807757,0.9715909090909091,0.8052160587087368,0.7587306135584335,0.8716258519602172,0.15043077361418164,0.6376230795348442,0.9879252192977683,0.9846415489272632
81,0.9877124183006535,0.939025398979546,0.680657714739898,0.892921146953405,0.7897120769041932,0.9922999335207084,0.8872743576475073,1.0,0.9510042988143003,0.9351632199143971,0.65179095308941,0.9797979797979798,0.7780167590011897,0.4149595106564925,0.5674722960437246,0.921668387381303,0.8433312484472109,0.9269297900792232,0.6118659371906869,0.8777777777777778,0.7335792664801836,0.830276375736063,0.6438847909901251,0.7921966338838483,0.39143981018981017,0.587738338695632,0.9597062094854292,1.0
82,0.9855769230769231,0.9499699365384662,0.5862895461748518,1.0,0.6967028761216585,0.9677883495262664,0.8528477063454577,1.0,0.9672542207143675,0.9117360115678171,0.7743331229791707,0.975,0.6956248818261912,0.39643804125714865,0.804112554112554,0.7646580750029026,0.8456872094678591,0.9104559040742,0.4004371445547916,0.8776666666666667,0.6433298502264019,0.7521308858540738,0.6907043192910663,0.9117699089648599,0.26621899914447184,0.5982389377775222,0.9543539803863712,1.0
83,0.8179284647871035,0.9544925085368475,0.44616822313941706,0.9797979797979798,0.7022317292668704,0.976987792076629,0.8306011289722202,1.0,0.90528743423132,0.8809132497116845,0.8479259880307917,0.988588334742181,0.72743259538367,0.45264550264550263,0.6960526315789473,0.7025637556887556,0.8867139879928595,0.8562164946085912,0.6769374709998983,0.6835194982267753,0.811111111111111,0.8850197492048133,0.6193974515276247,0.8137814370963263,0.7254901960784313,0.7003805266156155,0.9522901513677235,1.0
84,0.9646469113961375,0.9630210048745432,0.5584839583249194,0.9750688705234161,0.6438409946094666,0.965523564329824,0.933138610822633,1.0,0.9227692506043057,0.9273902586454288,0.7384167368769267,0.8998397435897436,0.7649353333121713,0.32588376059638097,0.3845238095238095,0.8369632240735959,0.9510696584957602,0.9150063445715187,0.8271645021645021,0.8558865185763849,0.6819607843137255,0.8725701235289318,0.7148801525406535,0.8762501787968681,0.5356957316337795,0.6323978099509866,0.9561027351034936,0.9790695415695415
85,0.83971152647527,0.9376106360329937,0.7118248087683824,0.7390249806969169,0.7536156584324712,0.9924766955291761,0.6979039477330712,1.0,0.9748435687221062,0.929016343234759,0.7699038880243938,0.9897435897435898,0.8091896495041624,0.3344717451860309,0.5430087023482276,0.8783293331602766,0.9257930709300037,0.844969834286158,0.6749863163656266,0.8585858585858586,0.8132932958514354,0.85914587350359,0.7912625557876749,0.7652993753998514,0.2836674983294133,0.582078938720115,0.9680551109122538,0.955154420742656
86,0.9527829313543599,0.9480913524244546,0.5281901025905855,0.8376623376623376,0.7624336663943188,0.9771487935017018,0.7391159039444004,1.0,0.9841517428132122,0.9415851805353539,0.7945782465192147,0.9404761904761904,0.8234090599434347,0.37807158119658124,0.5570564516129033,0.7171269648823827,0.8729482660719209,0.8705434995714667,0.8061269835334006,0.6642221394270574,0.8793152302243211,0.8664637081885407,0.5630884315208983,0.6729666860916861,0.5027800714146785,0.670457567836818,0.9768501777096374,0.9945054945054945
87,0.9591057626583943,0.9548363957157368,0.7348344687049596,0.8940000000000001,0.7567950370712357,0.9923458558716381,0.9129643476441497,1.0,0.9423345484879161,0.9441651648269657,0.7762935005475511,0.9821428571428571,0.736003375331383,0.11940197312537737,0.6446581196581196,0.5835490777795164,0.8301029997390006,0.9092083601969918,0.7749195249195249,0.6295748884468578,0.35798629635836704,0.920330709812924,0.8946461457965642,0.8961765615337044,0.5816067543768776,0.5485203611453724,0.9324371096055761,0.9751850713389175
88,0.8976831247850017,0.951666099973249,0.6461768971810733,1.0,0.7235198086801153,0.9706417394230361,0.816683994989471,1.0,0.9779016453011747,0.9582626109207399,0.7088653168129777,1.0,0.7273206785101815,0.0771038965422467,0.3683635616408725,0.905645227396872,0.8961558248326059,0.855020436690273,0.4843170601573963,0.9692982456140351,0.9588235294117647,0.9169384686335339,0.699679676469576,0.90318126028451,0.5018552875695733,0.57428535738921,0.964029740569415,0.9841597796143251
89,0.9136633900169812,0.9471082172257593,0.6013937331447556,0.8543539384783249,0.6810227832829273,0.9872160429359347,0.801238036078654,1.0,0.8509632145664614,0.9393475994570775,0.7575880919708298,1.0,0.7409446249152498,0.3276623376623377,0.6803030303030303,0.8502891737255712,0.8536454536772837,0.9314477220855475,0.7124715504389236,0.8909090909090909,0.770909090909091,0.8475546107381846,0.790815131051809,0.7946073126220184,0.058511587329061344,0.5705936010938226,0.9645810063077773,1.0
90,0.8267721597456839,0.9491087791890997,0.6624071071324805,1.0,0.6277767025957203,0.9483411614818446,0.8622625085381159,1.0,0.965617347771671,0.9309228084051491,0.7333081168870536,0.9569444444444444,0.822828948820556,0.2749619324473976,0.6489744932000368,0.8220484354388995,0.747786107588727,0.8538738593637947,0.6651445046181887,0.6428571428571428,0.547845715341255,0.828331584235576,0.5568829399835409,0.7560984337300125,0.10997674614923367,0.5997660952095303,0.9329376668499035,0.9958333333333333
